dataset_legivel,documento,topico,total,n_nf,n_txt,sim_std,sim_mean,silver,silver_is_nf,flag_empate,flag_divergencia,flag_baixa_sim,flag_silver_unico,n_flags,resp_Claude_Sonnet_45_Com,resp_GPT-51_Com_raciocini,resp_Grok_41_Com_raciocin,resp_Sonar,gabarito_humano,silver_correto,notas
zeroshoot,RBHO_5_Escritura_20180418_000.pdf,AMORTIZACAO,4,0,4,0.31590919506957854,0.5378667116165161,"o Valor Nominal Unitrio ou saldo do Valor Nominal Unitrio, conforme o caso, das Debntures ser amortizado na Data de Vencimento da respectiva Srie.",False,False,True,True,False,2,"O Valor Nominal Unitário ou saldo do Valor Nominal Unitário das Debêntures será amortizado na Data de Vencimento da respectiva Série. Haverá amortização antecipada obrigatória com recursos decorrentes da alienação de Unidades Imobiliárias pela RB Realty XXVII, a partir do 3º mês contado da Data de Emissão, quando o valor for superior a R$1.000.000,00","o Valor Nominal Unitrio ou saldo do Valor Nominal Unitrio, conforme o caso, das Debntures ser amortizado na Data de Vencimento da respectiva Srie. Amortizao Antecipada Obrigatria: Caso, a partir do 3 terceiro ms contado da Data de Emisso, ocorra o recebimento pela RB Realty XXVII de recursos em moeda corrente nacional decorrentes da alienao de Unidades Imobilirias, tais recursos devero ser utilizados pela Emissora para a realizao da amortizao antecipada obrigatria das Debentures","Amortização na Data de Vencimento de cada Série, sujeita a Amortização Antecipada Obrigatória conforme Cláusula 5.2.",Amortização na Data de Vencimento de cada Série; Amortização Antecipada Obrigatória com recursos de vendas de Unidades Imobiliárias,,,
topics,MRFG_10_Escritura-Escritura_20220128_000.pdf,AMORTIZACAO,4,0,4,0.3155333843785681,0.6769531965255737,2 parcelas anuais: Série 1 - 50% em 15/01/2025 e 100% em 15/01/2026; Série 2 - 50% em 15/01/2026 e 100% em 15/01/2027,False,False,True,True,False,2,"AMORTIZAÇÃO DO PRINCIPAL (Cláusula 4.13)

4.13.1. Amortização do Principal das Debêntures da Primeira Série:
Sem prejuízo dos pagamentos decorrentes de eventual vencimento antecipado das obrigações decorrentes das Debêntures da Primeira Série, de resgate antecipado total ou de amortização extraordinária, nos termos previstos nesta Escritura de Emisão e na legislação aplicável, o saldo do Valor Nominal Unitário das Debêntures da Primeira Série será amortizado em 2 (duas) parcelas anuais e consecutivas, a partir do 3º (terceiro) ano a contar da Data de Emisão, inclusive, sendo o primeiro pagamento devido em 15 de janeiro de 2025, e o último na Data de Vencimento da Primeira Série, nos termos da tabela abaixo:

Parcela | Data de Amortização das Debêntures da Segunda Srie | Percentual do Saldo do Valor Nominal Unitário das Debêntures da Primeira Série a ser Amortizado
1 | 15 de janeiro de 2025 | 50,0000%
2 | Data de Vencimento da Primeira Série | 100,0000%

4.13.2. Amortização do Principal das Debêntures da Segunda Série:
Sem prejuízo dos pagamentos decorrentes de eventual vencimento antecipado das obrigações decorrentes das Debêntures da Segunda Série, de resgate antecipado total ou amortização extraordinária, nos termos previstos nesta Escritura de Emisão e na legislação aplicável, o saldo do Valor Nominal Unitário das Debêntures da Segunda Série será amortizado em 2 (duas) parcelas anuais e consecutivas, a partir do 4º (quarto) ano a contar da Data de Emisão, inclusive, sendo o primeiro pagamento devido em 15 de janeiro de 2026, e o último na Data de Vencimento da Segunda Srie, nos termos da tabela abaixo:

Parcela | Data de Amortização das Debêntures da Segunda Srie | Percentual do Saldo do Valor Nominal Unitário das Debêntures da Segunda Série a ser Amortizado
1 | 15 de janeiro de 2026 | 50,0000%
2 | Data de Vencimento da Segunda Série | 100,0000%","4.13. Amortizao do Principal
4.13.1. Amortizao do Principal das Debntures da Primeira Srie. Sem prejuzo dos pagamentos decorrentes de eventual vencimento antecipado das obrigaes decorrentes das Debntures da Primeira Srie, de resgate antecipado total ou de amortizao extraordinria, nos termos previstos nesta Escritura de Emisso e na legislao aplicvel, o saldo do Valor Nominal Unitrio das Debntures da Primeira Srie ser amortizado em 2 duas parcelas anuais e consecutivas, a partir do 3 terceiro ano a contar da Data de Emisso, inclusive, sendo o primeiro pagamento devido em 15 de janeiro de 2025, e o ltimo na Data de Vencimento da Primeira Srie, nos termos da tabela abaixo Parcela Data de Amortizao das Debntures da Segunda Srie Percentual do Saldo do Valor Nominal Unitrio das Debntures da Primeira Srie a ser Amortizado 1 15 de janeiro de 2025 50,0000 2 Data de Vencimento da Primeira Srie 100,0000
4.13.2. Amortizao do Principal das Debntures da Segunda Srie. Sem prejuzo dos pagamentos decorrentes de eventual vencimento antecipado das obrigaes decorrentes das Debntures da Segunda Srie, de resgate antecipado total ou amortizao extraordinria, nos termos previstos nesta Escritura de Emisso e na legislao aplicvel, o saldo do Valor Nominal Unitrio das Debntures da Segunda Srie ser amortizado em 2 duas parcelas anuais e consecutivas, a partir do 4 quarto ano a contar da Data de Emisso, inclusive, sendo o primeiro pagamento devido em 15 de janeiro de 2026, e o ltimo na Data de Vencimento da Segunda Srie, nos termos da tabela abaixo Parcela Data de Amortizao das Debntures da Segunda Srie Percentual do Saldo do Valor Nominal Unitrio das Debntures da Segunda Srie a ser Amortizado 1 15 de janeiro de 2026 50,0000 2 Data de Vencimento da Segunda Srie 100,0000",2 parcelas anuais e consecutivas para Primeira Série (50% em 15/01/2025 e 100% em Data de Vencimento); 2 parcelas anuais e consecutivas para Segunda Série (50% em 15/01/2026 e 100% em Data de Vencimento),"Primeira Série: 2 parcelas anuais (50% em 15/01/2025, 100% em 15/01/2026); Segunda Série: 2 parcelas anuais (50% em 15/01/2026, 100% em 15/01/2027)",,,
zeroshoot,PCHS_20_Escritura-Escritura_20250904_000.pdf,REGIME_DE_COLOCACAO,4,0,4,0.31547039018071105,0.5315021723508835,Melhores esforços de colocação,False,False,True,True,False,2,Melhores esforços de colocação,DISTRIBUIO PBLICA SOB O RITO DE REGISTRO AUTOMTICO DE DISTRIBUIO,"oferta pública de distribuição sob o rito automático, regime de melhores esforços de colocação","oferta pública de distribuição, sob o rito automático, nos termos da Resolução CVM 160, regime de melhores esforços de colocação",,,
zeroshoot,VSCF_8_Escritura-Escritura_20250117_000.pdf,REGIME_DE_COLOCACAO,4,0,4,0.3152451269081089,0.570219911634922,"As Debntures sero objeto de distribuio pblica sob o regime misto de colocao pelo Coordenador Lder, sendo as Debntures da Primeira Srie distribudas pelo regime de garantia firme e de melhores esforos de colocao e as Debntures da Segunda Srie distribudas pelo regime de melhores esforos de colocao",False,False,True,True,False,2,Distribuição Pública sob o Regime Misto de Colocação - Debêntures da Primeira Série: regime de garantia firme e de melhores esforços de colocação; Debêntures da Segunda Série: regime de melhores esforços de colocação,"As Debntures sero objeto de distribuio pblica sob o regime misto de colocao pelo Coordenador Lder, sendo as Debntures da Primeira Srie distribudas pelo regime de garantia firme e de melhores esforos de colocao e as Debntures da Segunda Srie distribudas pelo regime de melhores esforos de colocao",Distribuição Pública sob o Rito de Registro Automático,"pública, sob o rito de registro automático",,,
topics,VARZ_1_Escritura-Escritura_20221128_000.pdf,AMORTIZACAO,4,0,4,0.31464400159804257,0.689994253218174,"O Valor Nominal Unitrio ou o saldo do Valor Nominal Unitrio das Debntures ser amortizado em uma nica data, qual seja, na Data de Vencimento Data de Amortizao",False,False,True,True,False,2,"O Valor Nominal Unitário ou o saldo do Valor Nominal Unitário das Debêntures será amortizado em uma única data, qual seja, na Data de Vencimento (Data de Amortização).","4.13.1. O Valor Nominal Unitrio ou o saldo do Valor Nominal Unitrio das Debntures ser amortizado em uma nica data, qual seja, na Data de Vencimento Data de Amortizao.

5.3.1. Na hiptese de os recursos decorrentes do Financiamento de Longo Prazo no serem suficientes para realizao do Resgate Antecipado Obrigatrio Total, a Emissora desde j se obriga a informar ao Agente Fiduciria, em at 5 cinco Dias teis antes da data do desembolso dos recursos do Financiamento de Longo Prazo, bem como utilizar a totalidade de tais recursos para realizao de amortizao extraordinria obrigatria parcial, sempre limitada a 98 noventa e oito por cento do Valor Nominal Unitrio ou saldo do Valor Nominal Unitrio, conforme o caso, que dever abranger, proporcionalmente, todas as Debntures, mediante o envio de Comunicao de Amortizao Extraordinria Obrigatria conforme definido abaixo Amortizao Extraordinria Obrigatria.

5.4.1. No ser admitida a realizao de Amortizao Extraordinria Facultativa das Debntures.","em uma única data, qual seja, na Data de Vencimento","O Valor Nominal Unitário ou o saldo do Valor Nominal Unitário das Debêntures será amortizado em uma única data, qual seja, na Data de Vencimento Data de Amortização.",,,
conhecimento_12,AEGP_18_Escritura-Escritura_20231002_000.pdf,PUBLICO_ALVO,4,0,4,0.3143177200930712,0.7251476645469666,exclusivamente Investidores Profissionais,False,False,True,True,False,2,Investidores Profissionais,investidores profissionais,Investidores Profissionais,público em geral,,,
zeroshoot,AEGP_9_Escritura-Escritura_20210916_000.pdf,PRAZO_DE_VENCIMENTO,4,1,3,0.3140076856753066,0.4700222909450531,09/06/2024,False,False,True,True,False,2,"7 (sete) anos, contados da Data de Emissão, ou seja, 4 de outubro de 2028","7 (sete) anos contados da Data de Emissão, com vencimento em 4 de outubro de 2028","7 sete anos, contados da Data de Emisso, ou seja, 4 de outubro de 2028",Não encontrado,,,
zeroshoot,ALGA_10_Escritura-Escritura_20200409_000.pdf,AMORTIZACAO,4,0,4,0.3139571496084234,0.725920557975769,O Valor Nominal Unitário das Debêntures será amortizado em 1 (uma) única parcela a ser integralmente paga na Data de Vencimento das Debêntures,False,False,True,True,False,2,O Valor Nominal Unitário das Debêntures será amortizado em 1 (uma) única parcela a ser integralmente paga na Data de Vencimento das Debêntures,o Valor Nominal Unitário das Debêntures será amortizado em 1 (uma) única parcela a ser integralmente paga na Data de Vencimento das Debêntures.,em 1 única parcela na Data de Vencimento,em 1 única parcela na Data de Vencimento,,,
zeroshoot,ADPA_1_Escritura-Escritura_20250613_000.pdf,REGIME_DE_COLOCACAO,4,0,4,0.31324742926605803,0.5435863137245178,Garantia firme de colocação,False,False,True,True,False,2,Garantia firme de colocação,"sob regime de garantia firme de colocação, para o Valor Total da Emissão na Data de Emissão (“Garantia Firme”)","Distribuição Pública, Sob o Rito de Registro Automático de Distribuição","Distribuição Pública, Sob o Rito de Registro Automático de Distribuição",,,
conhecimento_12,TVXV_1_Escritura-Escritura_20210111_000.pdf,REGIME_DE_COLOCACAO,4,0,4,0.31321304412423023,0.6802298352122307,"distribuição pública, com esforços restritos de distribuição, nos termos da Instrução CVM 476, sob o regime de melhores esforços de colocação",False,False,True,True,False,2,"Distribuição pública com esforços restritos de distribuição, sob regime de melhores esforços de colocação",melhores esforos,distribuição pública com esforços restritos,distribuição pública com esforços restritos,,,
conhecimento_12,ADPD_1_Escritura-Escritura_20250613_000.pdf,DESTINACAO_DOS_RECURSOS,4,0,4,0.3130506867125366,0.7171149142086506,"Os recursos obtidos por meio da Emissão serão destinados ao pagamento da 1ª e da 2ª parcela da outorga fixa referente ao processo licitatório prevista no Edital da Concorrência Pública Internacional nº 002/2024 e parte dos investimentos iniciais da Emissora no Projeto, nos termos do Contrato de Concessão.",False,False,True,True,False,2,"pagamento da 1ª e da 2ª parcela da outorga fixa referente ao processo licitatório prevista no Edital da Concorrência Pública Internacional nº 002/2024 e parte dos investimentos iniciais da Emissora no Projeto, nos termos do Contrato de Concessão",pagamento da 1ª e da 2ª parcela da outorga fixa referente ao processo licitatório e parte dos investimentos iniciais da Emissora no Projeto,pagamento da 1ª e da 2ª parcela da outorga fixa referente ao processo licitatório prevista no Edital da Concorrência Pública Internacional nº 002/2024 e parte dos investimentos iniciais da Emissora no Projeto,exclusivamente nos termos previstos na Cláusula 3.6.1,,,
zeroshoot,CBSS_3_Escritura-Escritura_20231003_000.pdf,REGIME_DE_COLOCACAO,4,0,4,0.3126484291443981,0.7067103162407875,sob regime de melhores esforços de colocação,False,False,True,True,False,2,melhores esforços de colocação,sob regime de melhores esforços de colocação,"pública, sob rito de registro automático de distribuição, sob regime de melhores esforços de colocação","distribuição pública, sob rito de registro automático de distribuição",,,
zeroshoot,ADPD_1_Escritura-Escritura_20250613_000.pdf,REGIME_DE_COLOCACAO,4,0,4,0.3125884292847704,0.6407460197806358,"distribuição pública, sob o rito de registro automático de distribuição",False,False,True,True,False,2,Garantia Firme de Colocação,"sob regime de garantia firme de colocação, para o Valor Total da Emissão na Data de Emissão","pública, sob o rito de registro automático de distribuição","Oferta Pública de Distribuição, sob o rito de Registro Automático",,,
conhecimento_12,AEGP_13_Escritura-Escritura_20230302_000.pdf,AMORTIZACAO,4,0,4,0.31165123565366015,0.5789839029312134,o saldo do Valor Nominal Unitário das Debêntures será amortizado em uma única parcela na Data de Vencimento (Data de Amortização do Valor Nominal Unitário),False,False,True,True,False,2,Parcela única na Data de Vencimento (bullet),saldo do Valor Nominal Unitário das Debêntures será amortizado em uma única parcela na Data de Vencimento,amortização em uma única parcela na Data de Vencimento,em uma única parcela na Data de Vencimento,,,
zeroshoot,NRSA_2_Escritura-Escritura_20190530_000.pdf,REGIME_DE_COLOCACAO,4,0,4,0.3106647031677318,0.6871788203716278,distribuição pública com esforços restritos,False,False,True,True,False,2,garantia firme de colocação para a totalidade das Debêntures,"As Debntures sero objeto de distribuio pblica com esforos restritos, nos termos da Instruo CVM 476, totalizando R250.000.000,00 duzentos e cinquenta milhes de reais, sob o regime de garantia firme de colocao para a totalidade das Debntures, com a intermediao do Coordenador Lder, nos termos do Contrato de Distribuio.",distribuição pública com esforços restritos sob regime de garantia firme de colocação,distribuição pública com esforços restritos,,,
zeroshoot,AEGE_6_Escritura-Escritura_20240219_000.pdf,REGIME_DE_COLOCACAO,4,0,4,0.310403613929791,0.5345623567700386,Garantia firme de colocação,False,False,True,True,False,2,Garantia firme de colocação,"As Debêntures serão objeto de distribuição pública, em rito de registro automático, nos termos da Resolução CVM 160, sob o regime de garantia firme de colocação para o Valor Total da Emissão (“Garantia Firme”)","distribuição pública, sob rito de registro automático","Distribuição Pública, Sob o Rito de Registro Automático",,,
zeroshoot,AGNN_2_Escritura-Escritura_20201026_000.pdf,PRAZO_DE_VENCIMENTO,4,1,3,0.30933111702195953,0.4484587758779526,15 de novembro de 2027,False,False,True,True,False,2,"2.576 (dois mil quinhentos e setenta e seis dias) dias contados da Data de Emissão, vencendo-se, portanto, em 15 de novembro de 2027","as Debentures tero prazo de vigncia de 2.576 dois mil quinhentos e setenta e seis dias dias contados da Data de Emisso, vencendo-se, portanto, em 15 de novembro de 2027 Data de Vencimento.","2.576 dias, vencendo-se em 15 de novembro de 2027",Não encontrado,,,
zeroshoot,AEGE_6_Escritura-Escritura_20240219_000.pdf,PRAZO_DE_VENCIMENTO,4,1,3,0.3089305938756034,0.40044741332530975,11 de março de 2034,False,False,True,True,False,2,"10 (dez) anos contados da Data de Emissão, vencendo-se em 11 de março de 2034","10 (dez) anos contados da Data de Emissão, vencendo-se, portanto, em 11 de março de 2034",Não encontrado,Data de Vencimento das Debêntures conforme fórmula,,,
topics,AEGP_18_Escritura-Escritura_20231002_000.pdf,AMORTIZACAO,4,0,4,0.3083181830314535,0.6333142518997192,"Em uma única parcela, devido na Data de Vencimento",False,False,True,True,False,2,"Ressalvadas as hipóteses de (i) Aquisição Antecipada Facultativa com o consequente cancelamento da totalidade das Debêntures, (ii) Resgate Antecipado Facultativo, (iii) Oferta de Resgate e (iv) vencimento antecipado, o Valor Nominal Unitário das Debêntures será amortizado em uma única parcela, devido na Data de Vencimento (15 de janeiro de 2031). Não será permitido a realização de amortização extraordinária facultativa das Debêntures pela Emissora.","Ressalvadas as hipteses de i Aquisio Antecipada Facultativa com o consequente cancelamento da totalidade das Debntures, ii Resgate Antecipado Facultativo, iii Oferta de Resgate e iv vencimento antecipado previsto na Clusula 6 below, o Valor Nominal Unitrio das Debntures ser amortizado em uma nica parcela, devido na Data de Vencimento Data de Amortizao.","uma única parcela, devida na Data de Vencimento","em uma nica parcela, devido na Data de Vencimento",,,
topics,VSCF_8_Escritura-Escritura_20250117_000.pdf,AMORTIZACAO,4,0,4,0.30707890725451276,0.6651930585503578,"A amortização programada do Valor Nominal Unitário ou do saldo do Valor Nominal Unitário das Debêntures, conforme o caso, será realizada na Data de Vencimento, conforme descrito no Anexo I desta Escritura de Emissão.",False,False,True,True,False,2,"A amortização programada do Valor Nominal Unitário ou do saldo do Valor Nominal Unitário das Debntures, conforme o caso, será realizada na Data de Vencimento (16 de outubro de 2031), conforme descrito no Anexo I desta Escritura de Emisão. Trata-se de pagamento único (bullet) na data de vencimento.","A amortização programada do Valor Nominal Unitário ou do saldo do Valor Nominal Unitário das Debêntures, conforme o caso, será realizada na Data de Vencimento, conforme descrito no Anexo I desta Escritura de Emissão.",na Data de Vencimento,pagamento único na Data de Vencimento,,,
zeroshoot,ABSP_2_Escritura-Escritura_20241010_000.pdf,AMORTIZACAO,4,1,3,0.3067644647649545,0.4532317966222763,pagamento em uma única parcela na Data de Vencimento,False,False,True,True,False,2,O Valor Nominal Unitário ou o saldo do Valor Nominal Unitário das Debêntures será pago em uma única parcela na Data de Vencimento (15 de outubro de 2026). Ressalvadas as hipóteses de: (i) Aquisição Antecipada Facultativa; (ii) Resgate Antecipado Facultativo; (iii) Amortização Extraordinária Facultativa; (iv) resgate antecipado decorrente de Oferta de Resgate Antecipado; ou (v) vencimento antecipado,Amortização do Valor Nominal Unitário em parcela única na Data de Vencimento,em uma única parcela na Data de Vencimento,Não encontrado,,,
topics,AEGP_7_Escritura-Escritura_20210412_000.pdf,REGIME_DE_COLOCACAO,4,0,4,0.3067625868705368,0.7343693822622299,garantia firme,False,False,True,True,False,2,"distribuição pública, com esforços restritos, nos termos da Instrução CVM 476, sob o regime de garantia firme de colocação",garantia firme,esforços restritos,garantia firme,,,
topics,ALGA_10_Escritura-Escritura_20200409_000.pdf,REGIME_DE_COLOCACAO,4,0,4,0.30523252487182617,0.5139477252960205,"regime misto, sendo: (i) R$100.000.000,00 (cem milhões de reais) em regime de garantia firme a ser prestada pelo Coordenador Líder; e (ii) R$50.000.000,00 (cinquenta milhões de reais) em regime melhores esforços de colocação",False,False,True,True,False,2,"sob regime misto, sendo (i) R$100.000.000,00 (cem milhões de reais) em regime de garantia firme a ser prestada pelo Coordenador Líder (Garantia Firme) e (ii) R$50.000.000,00 (cinquenta milhões de reais) em regime melhores esforços de colocação",esforços restritos,esforços restritos,esforços restritos,,,
topics,AASN_1_Escritura-Escritura_20220506_000.pdf,AMORTIZACAO,4,0,4,0.30354514533816546,0.7186324894428253,o saldo do Valor Nominal Unitário das Debêntures será pago em uma única parcela na Data de Vencimento,False,False,True,True,False,2,o saldo do Valor Nominal Unitário das Debntures será pago em uma única parcela na Data de Vencimento,uma única parcela na Data de Vencimento,uma única parcela na Data de Vencimento,o saldo do Valor Nominal Unitário das Debêntures será pago em uma única parcela na Data de Vencimento,,,
zeroshoot,PCHS_5_Escritura-Escritura_20231109_000.pdf,PUBLICO_ALVO,4,0,4,0.3033954865395292,0.7401852905750275,investidores profissionais,False,False,True,True,False,2,"Investidores Profissionais, assim definidos nos termos do artigo 11 da Resolução CVM nº 30, de 11 de maio de 2021, para as Debêntures da Primeira, Segunda, Terceira e Quarta Séries. Banco C6 S.A. exclusivamente para as Debêntures da Quinta Série",destinada exclusivamente a Investidores Profissionais (...) As Debntures da Quinta Srie sero adquiridas exclusivamente pelo Banco C6,investidores profissionais,investidores profissionais,,,
zeroshoot,NRSA_2_Escritura-Escritura_20190530_000.pdf,DESTINACAO_DOS_RECURSOS,4,0,4,0.30219912810620647,0.7411204949021339,investimentos,False,False,True,True,False,2,Os recursos captados pela Emissora por meio da Emissão serão destinados para investimentos,Os recursos captados pela Emissora por meio da Emisso sero destinados para investimentos.,investimentos,investimentos,,,
topics,MMIP_5_Escritura-Escritura_20250414_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,4,0,4,0.30074303603574953,0.7011137828230858,"100% da Taxa DI Over + 3,27% a.a. (1ª Série); 100% da Taxa DI Over + 2,45% a.a. (2ª Série)",False,False,True,True,False,2,"Primeira Série: 100% do CDI + 3,27% a.a., base 252 dias úteis, pagamento trimestral; Segunda Série: 100% do CDI + 2,45% a.a., base 252 dias úteis, pagamento trimestral","4.11.1. Remunerao das Debntures da Primeira Srie. Sobre o Valor Nominal Unitrio das Debntures da Primeira Srie ou saldo do Valor Nominal Unitrio das Debntures da Primeira Srie, conforme o caso, incidiro juros remuneratrios correspondentes a 100 cem por cento da variao acumulada das taxas mdias dirias dos DI Depsitos Interfinanceiros de um dia, over extragrupo, expressas na forma percentual ao ano, base 252 duzentos e cinquenta e dois Dias teis, calculadas e divulgadas diariamente pela B3 S.A. Brasil, Bolsa, Balco, no informativo dirio disponvel em sua pgina na rede mundial de computadores httpwww.b3.com.br Taxa DI Over, acrescida de uma sobretaxa spread equivalente a 3,27 trs inteiros e vinte e sete centsimos por cento ao ano, base 252 duzentos e cinquenta e dois Dias teis Remunerao das Debntures da Primeira Srie.
4.11.2. Remunerao das Debntures da Segunda Srie. Sobre o Valor Nominal Unitrio das Debntures da Segunda Srie ou saldo do Valor Nominal Unitrio das Debntures da Segunda Srie, conforme o caso, incidiro juros remuneratrios correspondentes a 100 cem por cento da Taxa DI Over, acrescida de uma sobretaxa spread equivalente a 2,45 dois inteiros e quarenta e cinco centsimos por cento ao ano, base 252 duzentos e cinquenta e dois Dias teis Remunerao das Debntures da Segunda Srie","Primeira Série: 100% da Taxa DI Over + 3,27% a.a., base 252 dias úteis; Segunda Série: 100% da Taxa DI Over + 2,45% a.a., base 252 dias úteis","100% da Taxa DI Over + 3,27% a.a. (1ª Série); 100% da Taxa DI Over + 2,45% a.a. (2ª Série)",,,
topics,AEGP_13_Escritura-Escritura_20230302_000.pdf,AMORTIZACAO,4,0,4,0.2992678531583022,0.6372468993067741,o saldo do Valor Nominal Unitário das Debêntures será amortizado em uma única parcela na Data de Vencimento (Data de Amortização do Valor Nominal Unitário),False,False,True,True,False,2,O saldo do Valor Nominal Unitário das Debêntures será amortizado em uma única parcela na Data de Vencimento (15 de março de 2026). Ressalvadas as hipóteses de: (i) Aquisição Facultativa; (ii) Resgate Antecipado Facultativo; (iii) Amortização Extraordinária Facultativa; (iv) Oferta de Resgate Antecipado; e (v) declaração de vencimento antecipado.,uma única parcela na Data de Vencimento,em uma única parcela na Data de Vencimento,o saldo do Valor Nominal Unitário das Debêntures será amortizado em uma única parcela na Data de Vencimento,,,
conhecimento_12,UFVP_1_Escritura-Escritura_20220916_000.pdf,AMORTIZACAO,4,0,4,0.29910747338527155,0.4803618788719177,"o Valor Nominal Unitrio ou saldo do Valor Nominal Unitrio, conforme o caso, das Debntures ser amortizado em uma nica data, qual seja, na Data de Vencimento",False,False,True,True,False,2,uma única parcela na Data de Vencimento (bullet),"o Valor Nominal Unitário ou saldo do Valor Nominal Unitário, conforme o caso, das Debêntures será amortizado em uma única data, qual seja, na Data de Vencimento",pagamento único na Data de Vencimento (bullet),"em uma única data, na Data de Vencimento (bullet)",,,
topics,SMTO_4_Escritura-Escritura_20220117_000.pdf,PUBLICO_ALVO,4,0,4,0.2990234194216128,0.6709655858576298,"Investidores Institucionais (fundos de investimento, clubes de investimento, carteiras administradas, fundos de pensão, entidades administradoras de recursos de terceiros registradas na CVM, entidades autorizadas a funcionar pelo BACEN, seguradoras, entidades de previdência complementar e de capitalização, investidores profissionais ou qualificados) e Investidores Não Institucionais (pessoas físicas ou jurídicas não compreendidos na definição de Investidores Institucionais, com valor máximo por Pedido de Reserva de R$1.000.000,00)",False,False,True,True,False,2,"O público alvo da Oferta, levando-se sempre em conta o perfil de risco dos seus destinatários, será composto por (i) Investidores Institucionais definidos como investidores que sejam fundos de investimento, clubes de investimento, carteiras administradas, fundos de pensão, entidades administradoras de recursos de terceiros registradas na CVM, entidades autorizadas a funcionar pelo Banco Central do Brasil (BACEN), seguradoras, entidades de previdência complementar e de capitalização, bem como pessoas físicas ou jurídicas que sejam considerados investidores profissionais ou investidores qualificados, conforme definido nos artigos 11 e 12 da Resolução da CVM nº 30, de 11 de maio de 2021, assim como, investidores pessoas físicas ou jurídicas que formalizem Pedido de Reserva em valor igual ou superior a R$ 1.000.000,00 (um milhão de reais); e (ii) Investidores Não Institucionais, definidos como investidores, pessoas físicas ou jurídicas, que não estejam compreendidos na definição de Investidores Institucionais, observado que o valor máximo por Pedido de Reserva seja de R$ 1.000.000,00 (um milhão de reais) por Investidor Não Institucional.","O pblico alvo da Oferta, levando-se sempre em conta o perfil de risco dos seus destinatrios, ser composto por i Investidores Institucionais definidos como investidores que sejam fundos de investimento, clubes de investimento, carteiras administradas, fundos de penso, entidades administradoras de recursos de terceiros registradas na CVM, entidades autorizadas a funcionar pelo Banco Central do Brasil BACEN, seguradoras, entidades de previdncia complementar e de capitalizao, bem como pessoas fsicas ou jurdicas que sejam considerados investidores profissionais ou investidores qualificados, conforme definido nos artigos 11 e 12 da Resoluo da CVM n 30, de 11 e maio de 2021, assim como, investidores pessoas fsicas ou jurdicas que formalizem Pedido de Reserva em valor igual ou superior a R1.000.000,00 um milho de reais e ii Investidores No Institucionais, definidos como investidores, pessoas fsicas ou jurdicas, que no estejam compreendidos na definio de Investidores Institucionais, observado que o valor mximo por Pedido de Reserva conforme abaixo definido seja de R1.000.000,00 um milho de reais por Investidor No Institucional sendo os Investidores Institucionais e os Investidores No Institucionais, em conjunto, Investidores da Oferta.",Investidores Institucionais e Investidores Não Institucionais,público em geral,,,
zeroshoot,AEGP_19_Escritura-Escritura_20240605_000.pdf,DESTINACAO_DOS_RECURSOS,4,0,4,0.29605891494387865,0.5762235373258591,capital de giro e/ou reforço de caixa da Emissora,False,False,True,True,False,2,"Os recursos líquidos captados por meio da presente Emissão serão integralmente destinados, até a Data de Vencimento, a capital de giro e/ou reforço de caixa da Emissora","Os recursos líquidos captados por meio da presente Emissão serão integralmente destinados, até a Data de Vencimento (conforme abaixo definido), a capital de giro e/ou reforço de caixa da Emissora.",capital de giro e/ou reforço de caixa da Emissora,"Utilizados exclusivamente conforme cláusula 3.6.2 do instrumento particular de escritura da 19ª emissão, comprovado pelo fluxo de caixa anexo à declaração de destinação de recursos.",,,
zeroshoot,NTON_3_Escritura-Escritura_20240112_000.pdf,REGIME_DE_COLOCACAO,4,0,4,0.29420868208475714,0.5722070336341858,Garantia firme de colocação,False,False,True,True,False,2,Garantia firme de colocação,Em regime de garantia firme de colocação para o montante total da Emissão.,Distribuição Pública,"distribuição pública sujeita ao rito de registro automático previsto na Resolução CVM 160, com a intermediação de instituição financeira integrantes do sistema de distribuição de valores mobiliários responsável pela distribuição das Debêntures Coordenador Líder, em regime de garantia firme de colocação para o montante total da Emissão",,,
zeroshoot,AEGP_18_Escritura-Escritura_20231002_000.pdf,AMORTIZACAO,4,0,4,0.29415131501091235,0.7244235053658485,"Em uma única parcela, devido na Data de Vencimento",False,False,True,True,False,2,"O Valor Nominal Unitário das Debêntures será amortizado em uma única parcela, devido na Data de Vencimento (15 de janeiro de 2031). Pagamento da Remuneração: semestralmente, todo dia 15 (quinze) nos meses de julho e janeiro de cada ano, sendo o primeiro pagamento devido no dia 15 de julho de 2024 e o último pagamento devido na Data de Vencimento","Ressalvadas as hipóteses de (i) Aquisição Antecipada Facultativa com o consequente cancelamento da totalidade das Debêntures, (ii) Resgate Antecipado Facultativo, (iii) Oferta de Resgate; e (iv) vencimento antecipado previsto na Cláusula 6 below, o Valor Nominal Unitário das Debêntures será amortizado em uma única parcela, devido na Data de Vencimento (“Data de Amortização”).","em uma única parcela, devida na Data de Vencimento","Em uma única parcela, devido na Data de Vencimento",,,
