documento,topico,resposta,modelo,prompt,dataset_legivel,dataset_raw,is_not_found
RODC_3_Escritura-Escritura_20250523_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,"100% da Taxa DI + 1,95% a.a., base 252 Dias Úteis",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
RODC_3_Escritura-Escritura_20250523_000.pdf,AMORTIZACAO,"Amortização mensal do Valor Nominal Unitário, em parcelas devidas todo dia 11, de 11 de junho de 2025 até 11 de maio de 2030, conforme tabela de percentuais do saldo.",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
RODC_3_Escritura-Escritura_20250523_000.pdf,DESTINACAO_DOS_RECURSOS,Projeto de aquisição e distribuição de etanol pela Emissora.,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
RODC_3_Escritura-Escritura_20250523_000.pdf,COVENANTS_FINANCEIROS,"Dívida Líquida/EBITDA > 3,50x e Índice de Liquidez Corrente < 1,10x, aferidos anualmente até a Data de Vencimento.",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
SAPE_2_Escritura-Escritura_20211105_000.pdf,EMISSOR,SAPORE S.A.,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
SAPE_2_Escritura-Escritura_20211105_000.pdf,CNPJ_DO_EMISSOR,67.945.071/0001-38,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
SAPE_2_Escritura-Escritura_20211105_000.pdf,DATA_DE_EMISSAO,12 de novembro de 2021,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
SAPE_2_Escritura-Escritura_20211105_000.pdf,PRAZO_DE_VENCIMENTO,"60 (sessenta) meses contados da Data de Emissão, vencendo-se, portanto, em 12 de novembro de 2026",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
SAPE_2_Escritura-Escritura_20211105_000.pdf,VALOR_TOTAL_DA_EMISSAO,"R$ 82.000.000,00 (oitenta e dois milhões de reais)",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
SAPE_2_Escritura-Escritura_20211105_000.pdf,REGIME_DE_COLOCACAO,"Oferta pública, com esforços restritos de distribuição, sob o regime de garantia firme de colocação",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
SAPE_2_Escritura-Escritura_20211105_000.pdf,NUMERO_DA_EMISSAO,2ª (segunda) emissão pública de Debêntures,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
SAPE_2_Escritura-Escritura_20211105_000.pdf,PUBLICO_ALVO,Investidores Profissionais,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
SAPE_2_Escritura-Escritura_20211105_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,"100% (cem por cento) da variação acumulada da Taxa DI, base 252 (duzentos e cinquenta e dois) Dias Úteis, acrescida exponencialmente de spread (sobretaxa) de 1,60% (um inteiro e sessenta centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
SAPE_2_Escritura-Escritura_20211105_000.pdf,AMORTIZACAO,"Amortização semestral do saldo do Valor Nominal Unitário a partir do 24º (vigésimo quarto) mês contado da Data de Emissão, com primeira parcela em 12/11/2023; percentuais por data: 12/11/2023: 14,2857%; 12/05/2024: 16,6667%; 12/11/2024: 20,0000%; 12/05/2025: 25,0000%; 12/11/2025: 33,3333%; 12/05/2026: 50,0000%; Data de Vencimento: 100,0000%",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
SAPE_2_Escritura-Escritura_20211105_000.pdf,DESTINACAO_DOS_RECURSOS,Reforço de caixa da Emissora e/ou reperfilamento das dívidas da Emissora,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
SAPE_2_Escritura-Escritura_20211105_000.pdf,COVENANTS_FINANCEIROS,"Dívida Financeira Líquida/EBITDA menor ou igual a (i) 3,50 (três inteiros e cinquenta centésimos) para o exercício a ser encerrado em 31 de dezembro de 2021; e (ii) 3,0 (três) para os exercícios a serem encerrados a partir de dezembro de 2022",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
SBFC_3_Escritura-Escritura_20220330_000.pdf,EMISSOR,SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
SBFC_3_Escritura-Escritura_20220330_000.pdf,CNPJ_DO_EMISSOR,06.347.409/0001-65,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
SBFC_3_Escritura-Escritura_20220330_000.pdf,DATA_DE_EMISSAO,29 de abril de 2022,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
SBFC_3_Escritura-Escritura_20220330_000.pdf,PRAZO_DE_VENCIMENTO,29 de abril de 2027,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
SBFC_3_Escritura-Escritura_20220330_000.pdf,VALOR_TOTAL_DA_EMISSAO,"R$ 500.000.000,00",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
SBFC_3_Escritura-Escritura_20220330_000.pdf,REGIME_DE_COLOCACAO,"distribuição pública com esforços restritos, em regime de garantia firme de colocação",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
SBFC_3_Escritura-Escritura_20220330_000.pdf,NUMERO_DA_EMISSAO,3ª (terceira) emissão,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
SBFC_3_Escritura-Escritura_20220330_000.pdf,PUBLICO_ALVO,Investidores Profissionais,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
SBFC_3_Escritura-Escritura_20220330_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,"100% (cem por cento) da variação acumulada das taxas médias diárias dos DI – Depósitos Interfinanceiros de um dia, 'over extra grupo', [...] acrescida de spread ou sobretaxa a ser definida no Procedimento de Bookbuilding, limitado a 2,25% (dois inteiros e vinte e cinco centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
SBFC_3_Escritura-Escritura_20220330_000.pdf,AMORTIZACAO,"A amortização do saldo do Valor Nominal Unitário das Debêntures será realizada em 3 (três) parcelas anuais e consecutivas, sempre no dia 29 de abril de cada ano, sendo o primeiro pagamento em 29 de abril de 2025 e o último na Data de Vencimento",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
SBFC_3_Escritura-Escritura_20220330_000.pdf,DESTINACAO_DOS_RECURSOS,Os recursos líquidos obtidos por meio da Emissão serão integral e exclusivamente utilizados para gestão de ativos e passivos (liability management) e/ou despesas de capital (capex).,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
SBFC_3_Escritura-Escritura_20220330_000.pdf,COVENANTS_FINANCEIROS,"Índice Financeiro (Dívida Líquida/EBITDA da Garantidora) igual ou inferior a 2,5x até a quitação integral das Debêntures.",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
TNDA_4_Escritura-Escritura_20250820_000.pdf,EMISSOR,TENDA ATACADO S.A.,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
TNDA_4_Escritura-Escritura_20250820_000.pdf,CNPJ_DO_EMISSOR,01.157.555/0001-04,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
TNDA_4_Escritura-Escritura_20250820_000.pdf,DATA_DE_EMISSAO,28 de agosto de 2025,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
TNDA_4_Escritura-Escritura_20250820_000.pdf,PRAZO_DE_VENCIMENTO,28 de agosto de 2030,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
TNDA_4_Escritura-Escritura_20250820_000.pdf,VALOR_TOTAL_DA_EMISSAO,"R$225.000.000,00",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
TNDA_4_Escritura-Escritura_20250820_000.pdf,REGIME_DE_COLOCACAO,regime misto de garantia firme e de melhores esforços de colocação,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
TNDA_4_Escritura-Escritura_20250820_000.pdf,NUMERO_DA_EMISSAO,4ª emissão,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
TNDA_4_Escritura-Escritura_20250820_000.pdf,PUBLICO_ALVO,investidores profissionais,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
TNDA_4_Escritura-Escritura_20250820_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,"100% da Taxa DI + 1,48% a.a., base 252 dias úteis",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
TNDA_4_Escritura-Escritura_20250820_000.pdf,AMORTIZACAO,"o saldo do Valor Nominal Unitário das Debêntures será amortizado semestralmente, após período de carência de 24 (vinte e quatro) meses contados da Data de Emissão, sendo que a 1ª (primeira) parcela será devida em 28 de agosto de 2027",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
TNDA_4_Escritura-Escritura_20250820_000.pdf,DESTINACAO_DOS_RECURSOS,"Os recursos líquidos obtidos pela Emissora em função da integralização das Debêntures serão por ela utilizados para propósitos corporativos diversos, incluindo reforço de caixa da Emissora e possibilidade de sua utilização em investimentos diversos.",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
TNDA_4_Escritura-Escritura_20250820_000.pdf,COVENANTS_FINANCEIROS,"índice financeiro correspondente ao quociente resultante da divisão da Dívida Financeira Líquida pelo EBITDA, que deverá ser igual ou inferior a 3,5x, a ser apurado anualmente.",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VIIA_9_Escritura-Escritura_20230505_000.pdf,EMISSOR,VIA S.A.,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VIIA_9_Escritura-Escritura_20230505_000.pdf,CNPJ_DO_EMISSOR,33.041.2600652-90,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VIIA_9_Escritura-Escritura_20230505_000.pdf,DATA_DE_EMISSAO,15 de junho de 2023,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VIIA_9_Escritura-Escritura_20230505_000.pdf,PRAZO_DE_VENCIMENTO,15 de junho de 2025,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VIIA_9_Escritura-Escritura_20230505_000.pdf,VALOR_TOTAL_DA_EMISSAO,"R 1.119.000.000,00",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VIIA_9_Escritura-Escritura_20230505_000.pdf,REGIME_DE_COLOCACAO,sob regime de garantia firme de colocação,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VIIA_9_Escritura-Escritura_20230505_000.pdf,NUMERO_DA_EMISSAO,9 (nona) emissão,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VIIA_9_Escritura-Escritura_20230505_000.pdf,PUBLICO_ALVO,investidores profissionais,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VIIA_9_Escritura-Escritura_20230505_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,"variação acumulada de 100% (cem por cento) das taxas médias diárias do DI – Depósitos Interfinanceiros de um dia (“Taxa DI”), acrescida exponencialmente de spread (sobretaxa) de 4,10% (quatro inteiros e dez centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VIIA_9_Escritura-Escritura_20230505_000.pdf,AMORTIZACAO,"amortizado trimestralmente: 15 de janeiro de 2024 (14,2857%); 15 de abril de 2024 (16,6667%); 15 de julho de 2024 (20,0000%); 15 de outubro de 2024 (25,0000%); 15 de janeiro de 2025 (33,3333%); 15 de abril de 2025 (50,0000%); Data de Vencimento (100,0000%)",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VIIA_9_Escritura-Escritura_20230505_000.pdf,DESTINACAO_DOS_RECURSOS,"pagamento das Cédulas de Crédito Bancário n° 15337935, 15338045, 15338026, 15337867, 15337994, 15337961 (“CCBs”) e resgate antecipado integral da 1 (primeira) emissão de notas comerciais escriturais da Emissora",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VIIA_9_Escritura-Escritura_20230505_000.pdf,COVENANTS_FINANCEIROS,"I Dívida Líquida Consolidada não superior ao Patrimônio Líquido; e II Relação entre Dívida Líquida Consolidada e EBITDA Consolidado Ajustado, menor ou igual a 3,25 (três inteiros e vinte e cinco centésimos)",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VVEO_6_Escritura-Escritura_20221019_000.pdf,EMISSOR,CM HOSPITALAR S.A.,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VVEO_6_Escritura-Escritura_20221019_000.pdf,CNPJ_DO_EMISSOR,12.420.164/0001-57,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VVEO_6_Escritura-Escritura_20221019_000.pdf,DATA_DE_EMISSAO,27 de outubro de 2022,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VVEO_6_Escritura-Escritura_20221019_000.pdf,PRAZO_DE_VENCIMENTO,"5 cinco anos contados a partir da Data de Emisso, vencendo, portanto, em 27 de outubro de 2027",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VVEO_6_Escritura-Escritura_20221019_000.pdf,VALOR_TOTAL_DA_EMISSAO,"R$ 400.000.000,00 (quatrocentos milhões de reais)",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VVEO_6_Escritura-Escritura_20221019_000.pdf,REGIME_DE_COLOCACAO,garantia firme de colocação,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VVEO_6_Escritura-Escritura_20221019_000.pdf,NUMERO_DA_EMISSAO,6ª Emissão,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VVEO_6_Escritura-Escritura_20221019_000.pdf,PUBLICO_ALVO,Investidores Profissionais,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VVEO_6_Escritura-Escritura_20221019_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,"100% (cem por cento) das taxas médias diárias do DI - Depósitos Interfinanceiros de um dia, over extra-grupo, expressas na forma percentual ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis, calculadas e divulgadas diariamente pela B3",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VVEO_6_Escritura-Escritura_20221019_000.pdf,AMORTIZACAO,Não encontrado,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,True
VVEO_6_Escritura-Escritura_20221019_000.pdf,DESTINACAO_DOS_RECURSOS,reforo de capital de giro e/ou de caixa e/ou alongamento de dívidas de curto prazo da Emissora,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VVEO_6_Escritura-Escritura_20221019_000.pdf,COVENANTS_FINANCEIROS,Não encontrado,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,True
VVEO_7_Escritura-Escritura_20250430_000.pdf,EMISSOR,CM HOSPITALAR S.A.,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VVEO_7_Escritura-Escritura_20250430_000.pdf,CNPJ_DO_EMISSOR,12.420.164/0001-57,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VVEO_7_Escritura-Escritura_20250430_000.pdf,DATA_DE_EMISSAO,Não encontrado,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,True
VVEO_7_Escritura-Escritura_20250430_000.pdf,PRAZO_DE_VENCIMENTO,Não encontrado,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,True
VVEO_7_Escritura-Escritura_20250430_000.pdf,VALOR_TOTAL_DA_EMISSAO,"R$400.000.000,00 (quatrocentos milhões de reais)",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VVEO_7_Escritura-Escritura_20250430_000.pdf,REGIME_DE_COLOCACAO,sob regime de garantia firme de colocação,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VVEO_7_Escritura-Escritura_20250430_000.pdf,NUMERO_DA_EMISSAO,7a (sétima) Emissão de Debêntures da Emissora,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VVEO_7_Escritura-Escritura_20250430_000.pdf,PUBLICO_ALVO,Investidores Profissionais,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VVEO_7_Escritura-Escritura_20250430_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,"juros remuneratórios correspondentes a 100,00% (cem por cento) da variação acumulada das taxas médias diárias dos DI — Depósitos Interfinanceiros de um dia, over extra grupo, expressas na forma percentual ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis, calculadas e divulgadas diariamente pela B3 S.A. – Brasil, Bolsa, Balcão, no informativo diário disponível em sua página na Internet (http://www.b3.com.br) (“Taxa DI”) acrescida exponencialmente de spread (sobretaxa) de 1,60% (um inteiro e sessenta centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VVEO_7_Escritura-Escritura_20250430_000.pdf,AMORTIZACAO,Não encontrado,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,True
VVEO_7_Escritura-Escritura_20250430_000.pdf,DESTINACAO_DOS_RECURSOS,Os recursos líquidos obtidos pela Emissora com a Emissão serão integralmente utilizados para reforço de capital de giro e/ou de caixa e/ou alongamento de dívidas de curto prazo da Emissora.,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
VVEO_7_Escritura-Escritura_20250430_000.pdf,COVENANTS_FINANCEIROS,"índice obtido pela divisão da Dívida Líquida Financeira pelo EBITDA (...) menor ou igual a 3,5 vezes",GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
ZMPT_1_Escritura_20180611_000.pdf,EMISSOR,ZEMA CIA,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
ZMPT_1_Escritura_20180611_000.pdf,CNPJ_DO_EMISSOR,Não encontrado,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,True
ZMPT_1_Escritura_20180611_000.pdf,DATA_DE_EMISSAO,Não encontrado,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,True
ZMPT_1_Escritura_20180611_000.pdf,PRAZO_DE_VENCIMENTO,Não encontrado,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,True
ZMPT_1_Escritura_20180611_000.pdf,VALOR_TOTAL_DA_EMISSAO,Não encontrado,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,True
ZMPT_1_Escritura_20180611_000.pdf,REGIME_DE_COLOCACAO,Não encontrado,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,True
ZMPT_1_Escritura_20180611_000.pdf,NUMERO_DA_EMISSAO,Não encontrado,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,True
ZMPT_1_Escritura_20180611_000.pdf,PUBLICO_ALVO,Não encontrado,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,True
ZMPT_1_Escritura_20180611_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,Não encontrado,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,True
ZMPT_1_Escritura_20180611_000.pdf,AMORTIZACAO,Não encontrado,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,True
ZMPT_1_Escritura_20180611_000.pdf,DESTINACAO_DOS_RECURSOS,Não encontrado,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,True
ZMPT_1_Escritura_20180611_000.pdf,COVENANTS_FINANCEIROS,Não encontrado,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,True
NISS_4_Escritura-Escritura_20220713_000.pdf,EMISSOR,FARMÁCIA E DROGARIA NISSEI S.A.,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
NISS_4_Escritura-Escritura_20220713_000.pdf,CNPJ_DO_EMISSOR,79.430.682/0001-22,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
NISS_4_Escritura-Escritura_20220713_000.pdf,DATA_DE_EMISSAO,15 de julho de 2022,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
NISS_4_Escritura-Escritura_20220713_000.pdf,PRAZO_DE_VENCIMENTO,"4 anos contados da Data de Emissão, vencendo em 15 de julho de 2026",Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
NISS_4_Escritura-Escritura_20220713_000.pdf,VALOR_TOTAL_DA_EMISSAO,"R$ 120.000.000,00 (cento e vinte milhões de reais)",Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
NISS_4_Escritura-Escritura_20220713_000.pdf,REGIME_DE_COLOCACAO,garantia firme de colocação,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
NISS_4_Escritura-Escritura_20220713_000.pdf,NUMERO_DA_EMISSAO,4ª Emissão,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
NISS_4_Escritura-Escritura_20220713_000.pdf,PUBLICO_ALVO,Investidores Profissionais,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
NISS_4_Escritura-Escritura_20220713_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,"100% da Taxa DI + 2,80% a.a., base 252 dias úteis",Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
NISS_4_Escritura-Escritura_20220713_000.pdf,AMORTIZACAO,"Amortização mensal do saldo do Valor Nominal Unitário, a partir da Data de Emissão, sempre no dia 15 de cada mês, sendo a primeira parcela devida em 15 de agosto de 2022",Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
NISS_4_Escritura-Escritura_20220713_000.pdf,DESTINACAO_DOS_RECURSOS,"i) pré-pagamento no valor de principal de aproximadamente R$ 35.000.000,00 de operações de crédito vigentes contratadas junto ao Itaú Unibanco S.A.; ii) pré-pagamento no valor de principal de aproximadamente R$ 27.800.000,00 de operações de crédito vigentes contratadas junto ao Banco Votorantim S.A.; e iii) uso geral de caixa, capital de giro, refinanciamento e alongamento de dívidas da Emissora",Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
NISS_4_Escritura-Escritura_20220713_000.pdf,COVENANTS_FINANCEIROS,"Dívida Líquida/EBITDA: de 31/12/2022 a 31/12/2023 (exclusive): ≤ 3,60x; de 31/12/2023 a 31/12/2024 (exclusive): ≤ 3,25x; de 31/12/2024 a 31/12/2025 (exclusive): ≤ 3,00x; de 31/12/2025 a 31/12/2026 (exclusive): ≤ 2,75x. Apuração semestral com base nas demonstrações financeiras consolidadas auditadas ou revisadas.",Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
NOWS_1_Escritura-Escritura_20211105_000.pdf,EMISSOR,AGORA SOLUÇÕES EM TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO S.A.,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
NOWS_1_Escritura-Escritura_20211105_000.pdf,CNPJ_DO_EMISSOR,71.923.304/0001-79,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
NOWS_1_Escritura-Escritura_20211105_000.pdf,DATA_DE_EMISSAO,15 de novembro de 2021,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
NOWS_1_Escritura-Escritura_20211105_000.pdf,PRAZO_DE_VENCIMENTO,15 de novembro de 2025 (prazo de vigência de 4 anos contado da Data de Emissão),Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
NOWS_1_Escritura-Escritura_20211105_000.pdf,VALOR_TOTAL_DA_EMISSAO,"até R$70.000.000,00 (setenta milhões de reais)",Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
NOWS_1_Escritura-Escritura_20211105_000.pdf,REGIME_DE_COLOCACAO,"garantia firme de colocação para o montante de R$30.000.000,00 e regime de melhores esforços de colocação para o montante de até R$40.000.000,00",Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
NOWS_1_Escritura-Escritura_20211105_000.pdf,NUMERO_DA_EMISSAO,1ª (primeira) emissão,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
NOWS_1_Escritura-Escritura_20211105_000.pdf,PUBLICO_ALVO,Investidores Profissionais,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
NOWS_1_Escritura-Escritura_20211105_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,"100% DI + 6,50% a.a., base 252 dias úteis, pagamento mensal",Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
NOWS_1_Escritura-Escritura_20211105_000.pdf,AMORTIZACAO,"36 parcelas mensais e sucessivas, a partir de 15 de dezembro de 2022 até a Data de Vencimento em 15 de novembro de 2025, com percentuais variáveis sobre o saldo do Valor Nominal Unitário (de 2,7778% a 100%)",Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,False
